2024-11-26 14:01:18,297 - ERROR - This is a test log entry
2024-11-29 12:00:28,230 - ERROR - Hello, World!
2024-11-29 12:00:28,234 - ERROR - Hello, World!
2024-11-29 12:00:28,237 - ERROR - Hello, World!
2024-11-29 12:00:28,240 - ERROR - Hello, World!
2024-11-29 12:00:28,242 - ERROR - Hello, World!
2024-11-29 12:00:28,243 - ERROR - Hello, World!
2024-11-29 12:00:28,245 - ERROR - Hello, World!
2024-11-29 12:00:38,353 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:00:38,354 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:00:38,356 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:00:38,373 - ERROR - Random status code generated: 500
2024-11-29 12:00:38,375 - ERROR - Random status code generated: 500
2024-11-29 12:00:38,378 - ERROR - Random status code generated: 400
2024-11-29 12:00:38,379 - ERROR - Random status code generated: 400
2024-11-29 12:00:38,380 - ERROR - Random status code generated: 400
2024-11-29 12:00:38,381 - ERROR - Random status code generated: 400
2024-11-29 12:00:43,405 - ERROR - Hello, World!
2024-11-29 12:00:43,407 - ERROR - Hello, World!
2024-11-29 12:00:43,409 - ERROR - Hello, World!
2024-11-29 12:00:43,410 - ERROR - Hello, World!
2024-11-29 12:00:43,412 - ERROR - Hello, World!
2024-11-29 12:00:43,413 - ERROR - Hello, World!
2024-11-29 12:00:43,414 - ERROR - Hello, World!
2024-11-29 12:00:43,415 - ERROR - Hello, World!
2024-11-29 12:00:43,417 - ERROR - Hello, World!
2024-11-29 12:00:43,418 - ERROR - Hello, World!
2024-11-29 12:00:57,525 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:01:00,535 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:01:01,552 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:01:01,586 - ERROR - Random status code generated: 400
2024-11-29 12:01:01,607 - ERROR - Random status code generated: 400
2024-11-29 12:01:01,629 - ERROR - Random status code generated: 400
2024-11-29 12:01:06,662 - ERROR - Hello, World!
2024-11-29 12:01:06,666 - ERROR - Hello, World!
2024-11-29 12:01:06,670 - ERROR - Hello, World!
2024-11-29 12:01:06,673 - ERROR - Hello, World!
2024-11-29 12:01:06,677 - ERROR - Hello, World!
2024-11-29 12:01:06,681 - ERROR - Hello, World!
2024-11-29 12:01:06,685 - ERROR - Hello, World!
2024-11-29 12:01:06,688 - ERROR - Hello, World!
2024-11-29 12:01:06,691 - ERROR - Hello, World!
2024-11-29 12:01:06,693 - ERROR - Hello, World!
2024-11-29 12:01:16,797 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:01:18,801 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:01:21,811 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:01:21,842 - ERROR - Random status code generated: 500
2024-11-29 12:01:21,848 - ERROR - Random status code generated: 400
2024-11-29 12:01:21,860 - ERROR - Random status code generated: 400
2024-11-29 12:01:21,861 - ERROR - Random status code generated: 400
2024-11-29 12:01:26,895 - ERROR - Hello, World!
2024-11-29 12:01:26,902 - ERROR - Hello, World!
2024-11-29 12:01:26,907 - ERROR - Hello, World!
2024-11-29 12:01:26,913 - ERROR - Hello, World!
2024-11-29 12:01:26,916 - ERROR - Hello, World!
2024-11-29 12:01:26,919 - ERROR - Hello, World!
2024-11-29 12:01:26,922 - ERROR - Hello, World!
2024-11-29 12:01:26,924 - ERROR - Hello, World!
2024-11-29 12:01:26,926 - ERROR - Hello, World!
2024-11-29 12:01:26,927 - ERROR - Hello, World!
2024-11-29 12:01:38,022 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:01:38,029 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:01:40,036 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:01:40,052 - ERROR - Random status code generated: 500
2024-11-29 12:01:40,054 - ERROR - Random status code generated: 400
2024-11-29 12:01:40,059 - ERROR - Random status code generated: 400
2024-11-29 12:01:40,061 - ERROR - Random status code generated: 400
2024-11-29 12:01:40,062 - ERROR - Random status code generated: 400
2024-11-29 12:01:40,064 - ERROR - Random status code generated: 400
2024-11-29 12:01:45,096 - ERROR - Hello, World!
2024-11-29 12:01:45,104 - ERROR - Hello, World!
2024-11-29 12:01:45,107 - ERROR - Hello, World!
2024-11-29 12:01:45,110 - ERROR - Hello, World!
2024-11-29 12:01:45,113 - ERROR - Hello, World!
2024-11-29 12:01:45,116 - ERROR - Hello, World!
2024-11-29 12:01:45,119 - ERROR - Hello, World!
2024-11-29 12:01:45,120 - ERROR - Hello, World!
2024-11-29 12:01:45,122 - ERROR - Hello, World!
2024-11-29 12:01:45,123 - ERROR - Hello, World!
2024-11-29 12:01:55,210 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:01:58,214 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:02:01,223 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:02:01,246 - ERROR - Random status code generated: 400
2024-11-29 12:02:06,263 - ERROR - Hello, World!
2024-11-29 12:02:06,265 - ERROR - Hello, World!
2024-11-29 12:02:06,266 - ERROR - Hello, World!
2024-11-29 12:02:06,267 - ERROR - Hello, World!
2024-11-29 12:02:06,268 - ERROR - Hello, World!
2024-11-29 12:02:06,269 - ERROR - Hello, World!
2024-11-29 12:02:06,270 - ERROR - Hello, World!
2024-11-29 12:02:06,272 - ERROR - Hello, World!
2024-11-29 12:02:06,273 - ERROR - Hello, World!
2024-11-29 12:02:06,274 - ERROR - Hello, World!
2024-11-29 12:02:18,351 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:33:55,908 - ERROR - Hello, World!
2024-11-29 12:33:55,910 - ERROR - Hello, World!
2024-11-29 12:33:55,912 - ERROR - Hello, World!
2024-11-29 12:33:55,913 - ERROR - Hello, World!
2024-11-29 12:33:55,915 - ERROR - Hello, World!
2024-11-29 12:33:55,916 - ERROR - Hello, World!
2024-11-29 12:33:55,918 - ERROR - Hello, World!
2024-11-29 12:33:55,919 - ERROR - Hello, World!
2024-11-29 12:33:55,920 - ERROR - Hello, World!
2024-11-29 12:33:55,922 - ERROR - Hello, World!
2024-11-29 12:34:10,010 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:34:14,021 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:34:16,028 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:34:16,053 - ERROR - Random status code generated: 500
2024-11-29 12:34:16,058 - ERROR - Random status code generated: 400
2024-11-29 12:34:16,059 - ERROR - Random status code generated: 400
2024-11-29 12:34:16,060 - ERROR - Random status code generated: 400
2024-11-29 12:34:21,081 - ERROR - Hello, World!
2024-11-29 12:34:21,083 - ERROR - Hello, World!
2024-11-29 12:34:21,084 - ERROR - Hello, World!
2024-11-29 12:34:21,085 - ERROR - Hello, World!
2024-11-29 12:34:21,086 - ERROR - Hello, World!
2024-11-29 12:34:21,088 - ERROR - Hello, World!
2024-11-29 12:34:21,089 - ERROR - Hello, World!
2024-11-29 12:34:21,090 - ERROR - Hello, World!
2024-11-29 12:34:21,092 - ERROR - Hello, World!
2024-11-29 12:34:21,093 - ERROR - Hello, World!
2024-11-29 12:34:32,177 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:34:35,186 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:34:38,194 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:34:43,236 - ERROR - Hello, World!
2024-11-29 12:34:43,238 - ERROR - Hello, World!
2024-11-29 12:34:43,239 - ERROR - Hello, World!
2024-11-29 12:34:43,240 - ERROR - Hello, World!
2024-11-29 12:34:43,241 - ERROR - Hello, World!
2024-11-29 12:34:43,243 - ERROR - Hello, World!
2024-11-29 12:34:43,244 - ERROR - Hello, World!
2024-11-29 12:34:43,245 - ERROR - Hello, World!
2024-11-29 12:34:43,247 - ERROR - Hello, World!
2024-11-29 12:34:43,248 - ERROR - Hello, World!
2024-11-29 12:34:57,348 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:35:00,354 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:35:02,361 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:35:02,385 - ERROR - Random status code generated: 400
2024-11-29 12:35:02,387 - ERROR - Random status code generated: 400
2024-11-29 12:35:02,391 - ERROR - Random status code generated: 400
2024-11-29 12:35:07,415 - ERROR - Hello, World!
2024-11-29 12:35:07,417 - ERROR - Hello, World!
2024-11-29 12:35:07,418 - ERROR - Hello, World!
2024-11-29 12:35:07,420 - ERROR - Hello, World!
2024-11-29 12:35:07,421 - ERROR - Hello, World!
2024-11-29 12:35:07,422 - ERROR - Hello, World!
2024-11-29 12:35:07,424 - ERROR - Hello, World!
2024-11-29 12:35:07,425 - ERROR - Hello, World!
2024-11-29 12:35:07,426 - ERROR - Hello, World!
2024-11-29 12:35:07,428 - ERROR - Hello, World!
2024-11-29 12:35:21,509 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:35:23,519 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:35:25,528 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:35:25,559 - ERROR - Random status code generated: 400
2024-11-29 12:35:25,569 - ERROR - Random status code generated: 400
2024-11-29 12:35:25,570 - ERROR - Random status code generated: 400
2024-11-29 12:35:25,572 - ERROR - Random status code generated: 400
2024-11-29 12:35:30,591 - ERROR - Hello, World!
2024-11-29 12:35:30,593 - ERROR - Hello, World!
2024-11-29 12:35:30,594 - ERROR - Hello, World!
2024-11-29 12:35:30,596 - ERROR - Hello, World!
2024-11-29 12:35:30,598 - ERROR - Hello, World!
2024-11-29 12:35:30,599 - ERROR - Hello, World!
2024-11-29 12:35:30,601 - ERROR - Hello, World!
2024-11-29 12:35:30,602 - ERROR - Hello, World!
2024-11-29 12:35:30,603 - ERROR - Hello, World!
2024-11-29 12:35:30,605 - ERROR - Hello, World!
2024-11-29 12:35:45,687 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:35:45,689 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:35:46,691 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:35:46,728 - ERROR - Random status code generated: 400
2024-11-29 12:35:46,730 - ERROR - Random status code generated: 400
2024-11-29 12:35:46,731 - ERROR - Random status code generated: 400
2024-11-29 12:35:46,733 - ERROR - Random status code generated: 400
2024-11-29 12:35:51,751 - ERROR - Hello, World!
2024-11-29 12:35:51,752 - ERROR - Hello, World!
2024-11-29 12:35:51,753 - ERROR - Hello, World!
2024-11-29 12:35:51,754 - ERROR - Hello, World!
2024-11-29 12:35:51,756 - ERROR - Hello, World!
2024-11-29 12:35:51,757 - ERROR - Hello, World!
2024-11-29 12:35:51,758 - ERROR - Hello, World!
2024-11-29 12:35:51,760 - ERROR - Hello, World!
2024-11-29 12:35:51,761 - ERROR - Hello, World!
2024-11-29 12:35:51,762 - ERROR - Hello, World!
2024-11-29 12:36:02,867 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:36:02,869 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:36:06,875 - ERROR - Error in /random_sleep endpoint
Traceback (most recent call last):
  File "/app/app.py", line 51, in random_sleep
    raise ValueError("Demo Error!")  # Simulated error for testing
ValueError: Demo Error!
2024-11-29 12:36:06,918 - ERROR - Random status code generated: 400
2024-11-29 12:36:06,924 - ERROR - Random status code generated: 500
2024-11-29 12:36:06,925 - ERROR - Random status code generated: 400
2024-11-29 12:36:11,942 - ERROR - Hello, World!
2024-11-29 12:36:11,944 - ERROR - Hello, World!
2024-11-29 12:36:11,945 - ERROR - Hello, World!
2024-11-29 12:36:11,946 - ERROR - Hello, World!
2024-11-29 12:36:11,948 - ERROR - Hello, World!
2024-11-29 12:36:11,949 - ERROR - Hello, World!
2024-11-29 12:36:11,950 - ERROR - Hello, World!
2024-11-29 12:36:11,952 - ERROR - Hello, World!
2024-11-29 12:36:11,954 - ERROR - Hello, World!
